#,Site,User,Time,Problem,Language,Filename,Status,Judge (Site),Answer,AnswerBin,Penalty
316584968,101,[UFMG] Trupe da Biologia,200,B,C++11,b.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
316649869,101,[USP-São Carlos] Tô Nem Vendo,201,J,C++11,j.cpp,judged,teambrbr2 (101),YES,1,419
316785570,101,[UFRR] Invictus,201,C,C,c.c,judged,teambrbr33 (101),NO - Wrong answer,0,8
317580271,101,[UFRN] Ginga com Tapioca,202,A,C++11,A.cpp,judged,teambrbr48 (101),NO - Time limit exceeded,0,296
317712572,101,[UFU-Monte Carmelo] Bit Please,202,I,C++11,I.cpp,judged,teambrbr50 (101),NO - Wrong answer,0,222
318184373,101,[UFU] Ahozinho com Feijão,203,D,C++11,D.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,598
318972674,101,[UFPR] YouShallNot.cpp,204,I,C++11,I.cpp,judged,teambrbr5 (101),NO - Time limit exceeded,0,163
319629275,101,[UFMG] Trupe da Biologia,206,B,C++11,b.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
319670776,101,[UnB] Turkeys,206,F,C++11,F.cpp,judged,teambrbr42 (101),YES,1,656
319936077,101,[UFSCar-Sorocaba] C ilá,206,F,C++11,F.cpp,judged,teambrbr16 (101),NO - Wrong answer,0,38
320046478,101,[ITA] CalopsITA,206,F,C++11,F.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,629
320058979,101,[CEFET-MG-Timóteo] CEFETIM,206,E,Python2,E.py,judged,teambrbr57 (101),NO - Wrong answer,0,65
320146580,101,[UFMT-Cuiabá] NUll TItle,206,C,Python3,C.py3,judged,teambrbr45 (101),NO - Wrong answer,0,14
320202381,101,[USP-São Carlos] Tô Nem Vendo,207,F,C++11,f4.cpp,judged,teambrbr2 (101),YES,1,686
320298682,101,[URI - Erechim] URI Luminatti,207,I,C++11,i.cpp,judged,teambrbr32 (101),YES,1,519
320639383,101,[UFS] 80km é 80km @do,207,F,C++11,F.cpp,judged,teambrbr60 (101),NO - Time limit exceeded,0,16
321272384,101,[IFTM-UPT] D_bug,208,C,C++11,C.cxx,judged,teambrbr28 (101),NO - Wrong answer,0,11
321289985,101,[CEFET-MG-Timóteo] CEFETIM,208,E,Python2,E.py2,judged,teambrbr57 (101),NO - Wrong answer,0,65
321487286,101,[FACOM-UFMS] Só queria fazer joguinho,209,E,Python3,E.py3,judged,teambrbr63 (101),NO - Wrong answer,0,68
321871887,101,[IME] Lorem Ipsum,209,G,C++11,g.cpp,judged,teambrbr13 (101),YES,1,1222
322217388,101,[UFPE] ALT,210,D,C++11,d.cpp,judged,teambrbr12 (101),NO - Wrong answer,0,834
322229789,101,[IFCE-Campus Crato] Access Violation,210,F,C++11,F.cpp,judged,teambrbr52 (101),NO - Wrong answer,0,103
323210790,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,212,E,Python2,E.py,judged,teambrbr62 (101),NO - Wrong answer,0,76
323422691,101,[UFSCar] vai_na.sort(),212,J,C++11,j.cpp,judged,teambrbr22 (101),NO - Wrong answer,0,65
323785092,101,[UFPB] fuze,212,F,C++11,F.cpp,judged,teambrbr14 (101),NO - Wrong answer,0,162
324110393,101,[UNESP-Bauru] UNESP Bauru,213,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
324234594,101,[UNIFEI-Itajubá] Nuclear Coders,213,J,C++11,j.cpp,judged,teambrbr72 (101),NO - Wrong answer,0,499
324545095,101,[UFES] Over9k,214,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Wrong answer,0,74
325239596,101,[UnB] Turkeys,215,B,C++11,B.cpp,judged,teambrbr42 (101),YES,1,871
325396697,101,[INATEL] stormtroop3rs [C],215,B,C++11,B.cpp,judged,teambrbr66 (101),NO - Wrong answer,0,483
325504698,101,[UFMT-Cuiabá] NUll TItle,215,E,Python3,E.py3,judged,teambrbr45 (101),NO - Wrong answer,0,14
326060099,101,[USP-São Carlos] Trei Linha,216,D,C++11,D.cpp,judged,setter7 (1),NO - Runtime error,0,508
326115100,101,[UFRJ] Esse é meu time,216,J,C++11,j.cpp,judged,teambrbr29 (101),YES,1,755
327227201,101,[CEFET-MG-Timóteo] CEFETIM,218,F,Java,F.java,judged,teambrbr57 (101),NO - Time limit exceeded,0,65
327864702,101,"[USP] ¯\\_( ""/ )_/¯",219,D,C++11,D.cpp,judged,teambrbr44 (101),NO - Wrong answer,0,753
328387203,101,[UFRN] Ginga com Tapioca,220,G,C++11,G.cpp,judged,teambrbr48 (101),NO - Wrong answer,0,296
328397004,101,[UnB] Turkeys,220,E,C++11,E.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,871
328538405,101,[UTFPR-Ponta Grossa] BugBusters,220,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Wrong answer,0,299
329104806,101,"[UCG] One balloon at a time, please!",221,E,C++11,E.java,judged,setter7 (1),NO - Wrong Language Choice,0,109
329233107,101,"[UCG] One balloon at a time, please!",222,E,Java,E.java,judged,teambrbr46 (101),NO - Wrong answer,0,109
329268508,101,[UNIFEI-Itajubá] Nuclear Coders,222,J,C++11,j.cpp,judged,teambrbr72 (101),YES,1,741
329460909,101,[UFPR] YouShallNot.cpp,222,I,C++11,I2.cpp,judged,teambrbr5 (101),NO - Time limit exceeded,0,163
329872410,101,[UFAC] IRMÃO OLHO,223,F,Java,F.java,judged,teambrbr24 (101),NO - Wrong answer,0,164
330381011,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,223,B,C++11,B.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
330827412,101,[UnB-FGA] Teorema de Offson,224,B,C++11,B.cpp,judged,teambrbr34 (101),NO - Wrong answer,0,241
331144713,101,[UNICAMP] Six Balls,225,F,C++11,f.cpp,judged,teambrbr31 (101),NO - Wrong answer,0,398
331492514,101,[ITA] CalopsITA,225,F,C++11,F.cpp,judged,teambrbr56 (101),YES,1,914
331632715,101,[UTFPR-Ponta Grossa] BugBusters,226,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Wrong answer,0,299
331723716,101,[UFU] Ahozinho com Feijão,226,D,C++11,D.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,598
332135617,101,[UFES] Over9k,226,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Wrong answer,0,74
333331118,101,[UNICAMP] Six Balls,228,F,C++11,f.cpp,judged,teambrbr31 (101),YES,1,646
333576819,101,[UFAL] Gemidão da Maratona,229,J,C++11,j.cpp,judged,teambrbr68 (101),NO - Time limit exceeded,0,86
333848220,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,229,E,Python3,E.py,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
333942921,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,229,E,Python3,E.py,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
334084822,101,[USP-São Carlos] Trei Linha,230,D,C++11,D.cpp,judged,teambrbr55 (101),YES,1,798
334498023,101,[UnB] Turkeys,230,E,C++11,E2.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,871
334677724,101,[Mackenzie] RALÔTIM,231,F,Java,F.java,judged,teambrbr47 (101),NO - Wrong answer,0,185
334832725,101,[UNIFESO] 100^o,231,I,C++11,i.cpp,judged,teambrbr40 (101),YES,1,538
334915026,101,[ESPM] Array of Thrones,231,J,Java,J.java,judged,teambrbr65 (101),NO - Time limit exceeded,0,70
335242227,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,232,E,Python2,E.py,judged,teambrbr62 (101),NO - Wrong answer,0,76
335283828,101,[PUCRS] NULL 1,232,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0,7
335464829,101,[UFBA] Bira e seus craques,232,F,C++11,F.cpp,judged,teambrbr54 (101),NO - Wrong answer,0,294
335733030,101,[UFPR] YouShallNot.cpp,232,I,C++11,I2.cpp,judged,teambrbr5 (101),YES,1,455
336326531,101,[UFPel] Time da Jaula,233,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0,82
336536732,101,[PUCRS] NULL 1,234,I,Java,I.java,judged,teambrbr30 (101),NO - Wrong answer,0,7
336583733,101,[UFCG] Choose difficulty: TITAN,234,B,C++11,B.cpp,judged,teambrbr3 (101),NO - Time limit exceeded,0,316
336746234,101,[URI - Erechim] URI Luminatti,234,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,519
337460735,101,[UFSCar] vai_na.sort(),235,F,C++11,f.cpp,judged,teambrbr22 (101),NO - Wrong answer,0,65
337602736,101,[UnB] Turkeys,236,E,C++11,E2.cpp,judged,teambrbr42 (101),YES,1,1227
337758537,101,"[USP] ¯\\_( ""/ )_/¯",236,D,C++11,D.cpp,judged,teambrbr44 (101),YES,1,1009
338502638,101,[UFMG] Trupe da Biologia,237,B,C++11,b.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
339174039,101,[FEI] Desistiu???,238,J,C++11,j.cpp,judged,teambrbr1 (101),NO - Time limit exceeded,0,67
339263240,101,[UFMG] Trupe da Biologia,238,B,C++11,b_1_.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
339581741,101,[UFRGS] #include __FILE__,239,F,C++11,f.cpp,judged,teambrbr35 (101),NO - Wrong answer,0,639
339786242,101,[UFS] 80km é 80km @do,239,I,C++11,I.cpp,judged,teambrbr60 (101),NO - Time limit exceeded,0,16
340480843,101,[UFMG] Trupe da Biologia,240,B,C++11,b.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
340654244,101,[UFRR] Invictus,241,C,C,c.c,judged,teambrbr33 (101),YES,1,369
341003845,101,[CEFET-MG-Timóteo] CEFETIM,241,D,Java,D.java,judged,setter7 (1),NO - Runtime error,0,65
341016246,101,[UFPB] fuze,241,J,C++11,J.cpp,judged,teambrbr14 (101),NO - Wrong answer,0,162
341281547,101,[UFMG] Trupe da Biologia,242,B,C++11,b.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
341408748,101,[UFU] Ahozinho com Feijão,242,G,C++11,G.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,598
342692849,101,[UTFPR-Ponta Grossa] BugBusters,244,B,C++11,b.cpp,judged,teambrbr58 (101),NO - Wrong answer,0,299
344223850,101,[ESPM] Array of Thrones,247,J,Java,J.java,judged,teambrbr65 (101),NO - Time limit exceeded,0,70
344731951,101,[UTFPR-Ponta Grossa] BugBusters,247,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Time limit exceeded,0,299
344892852,101,[UFRGS] #include __FILE__,248,F,C++11,f.cpp,judged,teambrbr35 (101),YES,1,907
345594153,101,[ITA] CalopsITA,249,B,C++11,B.cpp,judged,teambrbr56 (101),YES,1,1163
345737954,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,249,B,C++11,B.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
345801255,101,[UFCG] Choose difficulty: TITAN,249,G,C++11,code.cpp,judged,teambrbr3 (101),YES,1,565
345995256,101,[UFCG] Choose difficulty: TITAN,249,G,C++11,G.cpp,judged,teambrbr3 (101),YES,1,
346033657,101,[UNIOESTE-Cascavel] Ops! Solução Trivial,250,B,C++11,a.cpp,judged,teambrbr41 (101),NO - Wrong answer,0,468
346313558,101,[UFU] Ahozinho com Feijão,250,G,C++11,G.cpp,judged,teambrbr64 (101),YES,1,868
346904059,101,[UFG] Monkeys,251,B,C++11,B.cpp,judged,teambrbr53 (101),YES,1,787
347219760,101,[URI - Erechim] URI Luminatti,252,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,519
347417161,101,"[UCG] One balloon at a time, please!",252,E,Java,E.java,judged,teambrbr46 (101),NO - Wrong answer,0,109
347594462,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,252,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Wrong answer,0,76
347739563,101,[CEFET-MG-Timóteo] CEFETIM,252,E,Python2,E.py2,judged,teambrbr57 (101),NO - Wrong answer,0,65
347826064,101,[UTFPR-Ponta Grossa] BugBusters,253,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Time limit exceeded,0,299
347840765,101,[UFMG] Trupe da Biologia,253,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
347884066,101,[UPF] Skynet dos Pampas,253,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Time limit exceeded,0,113
348549667,101,[UFPE] ALT,254,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Wrong answer,0,834
348624568,101,[UFCG] Se juntas causa imagina juntas,254,G,C++11,G.cpp,judged,teambrbr61 (101),YES,1,723
348787469,101,"[UCG] One balloon at a time, please!",254,E,Java,E.java,judged,teambrbr46 (101),NO - Wrong answer,0,109
349221370,101,[CEFET-MG-Timóteo] CEFETIM,255,D,Java,D.java,judged,setter7 (1),NO - Runtime error,0,65
349274171,101,[UFRN] Ginga com Tapioca,255,B,C++11,B.cpp,judged,teambrbr48 (101),NO - Wrong answer,0,296
349485072,101,[UNIFESO] 100^o,255,J,C++11,j.cpp,judged,teambrbr40 (101),NO - Wrong answer,0,538
349661673,101,[ITA] CalopsITA,256,M,C++11,M2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,1163
349755074,101,[UNICAMP] Six Balls,256,J,C++11,j.cpp,judged,teambrbr31 (101),NO - Wrong answer,0,646
349853075,101,[UFPI] Cafeína Overflow,256,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0,10
350157776,101,[UFPB] fuze,256,J,C++11,J.cpp,judged,teambrbr14 (101),NO - Time limit exceeded,0,162
350273977,101,[ESPM] Array of Thrones,257,J,Java,J.java,judged,teambrbr65 (101),NO - Time limit exceeded,0,70
351276878,101,[ITA] CalopsITA,258,M,C++11,M2.cpp,judged,teambrbr56 (101),YES,1,1481
351380079,101,[UTFPR-Ponta Grossa] BugBusters,258,J,C++11,j.cpp,judged,teambrbr58 (101),NO - Time limit exceeded,0,299
351421680,101,[UFV-DPI] Teoria dos Papibaquígrafos,259,I,C++11,i.cpp,judged,teambrbr36 (101),NO - Time limit exceeded,0,297
351463781,101,[UFES] Over9k,259,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Wrong answer,0,74
351891582,101,"[USP] ¯\\_( ""/ )_/¯",259,M,C++11,M.cpp,judged,teambrbr44 (101),NO - Time limit exceeded,0,1009
351943883,101,[UFPI] Cafeína Overflow,259,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0,10
352098184,101,[ESPM] Array of Thrones,260,J,Java,J.java,judged,teambrbr65 (101),NO - Time limit exceeded,0,70
352206085,101,[UFPE] ALT,260,D,C++11,d.cpp,judged,teambrbr12 (101),YES,1,1114
352764286,101,[UFPB] fuze,261,J,C++11,J.cpp,judged,teambrbr14 (101),NO - Time limit exceeded,0,162
353490887,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,262,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
353501588,101,[USP-São Carlos] Trei Linha,262,B,C++11,b.cpp,judged,teambrbr55 (101),YES,1,1060
353683689,101,[FATEC-São Paulo] TLEfobia,262,I,C++11,main.cpp,judged,teambrbr70 (101),NO - Wrong answer,0,225
353964990,101,[UFV-Rio Paranaiba] while(1),263,C,C++11,C.cpp,judged,teambrbr15 (101),NO - Wrong answer,0,8
354022691,101,[UERJ] Algum Ritmo,263,E,C++11,e2.cpp,judged,teambrbr26 (101),NO - Time limit exceeded,0,238
354042292,101,[IFNMG-Montes Claros] Na zdrowie!,263,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0,34
354388393,101,[UFBA] Bira e seus craques,263,F,C++11,F.cpp,judged,teambrbr54 (101),NO - Wrong answer,0,294
355115994,101,[UFV-DPI] Teoria dos Papibaquígrafos,265,I,C++11,i.cpp,judged,teambrbr36 (101),NO - Time limit exceeded,0,297
356246495,101,"[USP] ¯\\_( ""/ )_/¯",267,M,C++11,M.cpp,judged,teambrbr44 (101),NO - Time limit exceeded,0,1009
356615196,101,[UNESP-Bauru] UNESP Bauru,267,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
357149197,101,[UFV-Rio Paranaiba] while(1),268,F,C++11,F.cpp,judged,teambrbr15 (101),NO - Wrong answer,0,8
357637598,101,[UFPI] Cafeína Overflow,269,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0,10
357727299,101,[UNIOESTE-Cascavel] Ops! Solução Trivial,269,B,C++11,a.cpp,judged,teambrbr41 (101),YES,1,757
357997300,101,[UnB-FGA] Teorema de Offson,269,J,C++11,J2.cpp,judged,teambrbr34 (101),YES,1,530
358117801,101,[UEA] Wesley e os Safadões,270,I,C++11,i.cpp,judged,teambrbr4 (101),NO - Wrong answer,0,212
358230502,101,[UFMG] Trupe da Biologia,270,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
358518403,101,[UFRN] Ginga com Tapioca,270,B,C++11,B.cpp,judged,teambrbr48 (101),YES,1,586
359181504,101,[PUCRS] NULL 1,271,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0,7
359214705,101,[UFRJ] Esse é meu time,272,G,C++11,g.cpp,judged,teambrbr29 (101),YES,1,1027
359908506,101,[UFPE] ALT,273,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Time limit exceeded,0,1114
360042607,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,273,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
360601808,101,[UPF] Skynet dos Pampas,274,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Wrong answer,0,113
360896309,101,[UFMA] Simone e Simara UFMA,274,F,C++11,F.cpp,judged,teambrbr9 (101),NO - Wrong answer,0,137
361069410,101,[CEFET-MG-Timóteo] CEFETIM,275,B,Java,B.java,judged,teambrbr57 (101),NO - Wrong answer,0,65
361131011,101,[USP] dog hits dog,275,G,C++11,G.cpp,judged,teambrbr69 (101),YES,1,1283
361150812,101,[UECE] VDC,275,G,C++11,g.cpp,judged,teambrbr23 (101),YES,1,743
361760113,101,[URI - Erechim] URI Luminatti,276,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,519
361882114,101,[UNESP-Bauru] UNESP Bauru,276,C,C++11,c.cpp,judged,teambrbr11 (101),NO - Wrong answer,0,13
362115715,101,[UEA] Wesley e os Safadões,276,I,C++11,i.cpp,judged,teambrbr4 (101),NO - Time limit exceeded,0,212
362121916,101,[IFNMG-Montes Claros] Na zdrowie!,276,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0,34
362298817,101,[UnB] Turkeys,277,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,1227
362509018,101,[UFPE] ALT,277,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Time limit exceeded,0,1114
363003819,101,[IFCE] O importante é não zerar!,278,F,C++11,F.cpp,judged,setter7 (1),NO - Runtime error,0,65
363059820,101,[IFPB-João Pessoa] Nome Provisório,278,E,C++11,E.cpp,judged,teambrbr38 (101),NO - Wrong answer,0,179
363295821,101,[PUC-Rio] NP-Drada,278,F,C++11,f.cpp,judged,teambrbr59 (101),NO - Wrong answer,0,145
363529222,101,[IFNMG-Montes Claros] Na zdrowie!,279,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0,34
363820423,101,[CEFET-MG-Timóteo] CEFETIM,279,F,Java,F.java,judged,teambrbr57 (101),NO - Time limit exceeded,0,65
363849724,101,[UFV-Rio Paranaiba] while(1),279,F,C++11,F.cpp,judged,teambrbr15 (101),NO - Wrong answer,0,8
364217125,101,[IFCE] O importante é não zerar!,280,F,C++11,F.cpp,judged,judge12 (1),NO - Runtime error,0,65
364273226,101,[UFES] Over9k,280,I,C++11,new_I.cpp,judged,judge1 (1),NO - Compilation error,0,74
364322727,101,[UNIOESTE-Foz do Iguaçu] That Was Easy,280,I,C++11,I.cpp,judged,teambrbr62 (101),NO - Time limit exceeded,0,76
364339228,101,[IFNMG-Montes Claros] Na zdrowie!,280,C,C++11,C.cpp,judged,teambrbr43 (101),NO - Wrong answer,0,34
364821029,101,[UFBA] Bira e seus craques,281,F,C++11,F.cpp,judged,teambrbr54 (101),NO - Wrong answer,0,294
365035930,101,[UEA] Wesley e os Safadões,281,I,C++11,i.cpp,judged,teambrbr4 (101),YES,1,533
365058731,101,[PUC-Rio] NP-Drada,281,F,C++11,f.cpp,judged,setter7 (1),NO - Runtime error,0,145
365130032,101,"[USP] ¯\\_( ""/ )_/¯",281,M,C++11,M.cpp,judged,setter7 (1),NO - Runtime error,0,1009
365550033,101,[UEA] Wesley e os Safadões,282,I,C++11,i.cpp,judged,teambrbr4 (101),YES,1,
365581734,101,[UFCG] Choose difficulty: TITAN,282,D,C++11,D.cpp,judged,teambrbr3 (101),NO - Wrong answer,0,565
365775235,101,[ITA] CalopsITA,282,G,C++11,G2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,1481
365917736,101,"[USP] ¯\\_( ""/ )_/¯",283,M,C++11,M.cpp,judged,judge1 (1),NO - Runtime error,0,1009
365962037,101,[UFU] Ahozinho com Feijão,283,D,C++11,D.cpp,judged,teambrbr64 (101),NO - Wrong answer,0,868
366106838,101,[UFSCar] vai_na.sort(),283,F,C++11,f.cpp,judged,teambrbr22 (101),NO - Wrong answer,0,65
366356339,101,[UEA] Wesley e os Safadões,283,I,C++11,i.cpp,judged,teambrbr4 (101),NO - Time limit exceeded,0,
366396940,101,[UFPE] ALT,283,M,C++11,m.cpp,judged,teambrbr12 (101),NO - Time limit exceeded,0,1114
366859641,101,[FEI] Desistiu???,284,I,C++11,i.cpp,judged,teambrbr1 (101),NO - Time limit exceeded,0,67
366897442,101,[UFCG] Choose difficulty: TITAN,284,B,C++11,B.cpp,judged,teambrbr3 (101),NO - Time limit exceeded,0,565
367113243,101,[UFAL] Gemidão da Maratona,285,I,C++11,i.cpp,judged,teambrbr68 (101),NO - Wrong answer,0,86
367175444,101,[UNITAU] O Legado de Maldito,285,E,C++11,e2.cpp,judged,teambrbr39 (101),NO - Time limit exceeded,0,144
367260445,101,[UFPE] Veteranos Bolados,285,J,C++11,J.cpp,judged,teambrbr37 (101),NO - Wrong answer,0,903
367333546,101,[UnB] Turkeys,285,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,1227
367397347,101,[PUCRS] NULL 1,285,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0,7
367592148,101,[UFV-Rio Paranaiba] while(1),285,F,C++11,F _cópia_.cpp,judged,teambrbr15 (101),NO - Wrong answer,0,8
367622049,101,[PUC-Rio] NP-Drada,286,F,C++11,f.cpp,judged,teambrbr59 (101),NO - Wrong answer,0,145
367660250,101,[UFPB] fuze,286,F,C++11,F.cpp,judged,teambrbr14 (101),NO - Wrong answer,0,162
367741451,101,[UPF] Skynet dos Pampas,286,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Wrong answer,0,113
367857252,101,[UnB] Turkeys,286,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,1227
368325153,101,[UFES] Over9k,287,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Time limit exceeded,0,74
368400254,101,[UFT] C de Carrasco,287,C,C++11,C.cpp,judged,teambrbr20 (101),NO - Wrong answer,0,21
368457455,101,[URI - Erechim] URI Luminatti,287,J,C++11,j.cpp,judged,teambrbr32 (101),NO - Wrong answer,0,519
369349056,101,[PUCRS] NULL 1,288,C,Java,C.java,judged,teambrbr30 (101),NO - Wrong answer,0,7
369484057,101,[UFBA] Bira e seus craques,289,J,C++11,j.cpp,judged,teambrbr54 (101),NO - Wrong answer,0,294
369581958,101,[UnB] Turkeys,289,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,1227
369664259,101,[UFCG] Se juntas causa imagina juntas,289,B,C++11,B.cpp,judged,teambrbr61 (101),YES,1,1012
369968960,101,[USP-São Carlos] Trei Linha,289,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0,1060
370081561,101,"[USP] ¯\\_( ""/ )_/¯",290,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1,1379
370127862,101,[UFPel] Time da Jaula,290,D,C++11,d.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0,82
370270663,101,[UnB] Turkeys,290,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,1227
370637464,101,[UFCG] Choose difficulty: TITAN,291,B,C++11,B.cpp,judged,teambrbr3 (101),NO - Time limit exceeded,0,565
370734165,101,[USP-São Carlos] Trei Linha,291,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Wrong answer,0,1060
370815566,101,[UnB] Turkeys,291,G,C++11,G.cpp,judged,teambrbr42 (101),NO - Wrong answer,0,1227
371270467,101,[UFMG] Trupe da Biologia,292,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Wrong answer,0,247
371341668,101,[UFPel] Time da Jaula,292,J,C++11,j.cpp,judged,teambrbr25 (101),NO - Time limit exceeded,0,82
371356569,101,[UPF] Skynet dos Pampas,292,I,C++11,I.cpp,judged,teambrbr6 (101),NO - Wrong answer,0,113
371556270,101,[UFMG] Trupe da Biologia,292,M,C++11,m.cpp,judged,teambrbr18 (101),NO - Time limit exceeded,0,247
371621971,101,"[USP] ¯\\_( ""/ )_/¯",292,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1,
371815472,101,[UFS] 80km é 80km @do,293,C,C++11,C.cpp,judged,teambrbr60 (101),NO - Wrong answer,0,16
372145173,101,[USP-São Carlos] Trei Linha,293,M,C++11,m.cpp,judged,teambrbr55 (101),NO - Time limit exceeded,0,1060
372178274,101,[UFMG] Trupe da Biologia,293,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1,620
372557775,101,[UFCG] Choose difficulty: TITAN,294,D,C++11,code.cpp,judged,teambrbr3 (101),NO - Wrong answer,0,565
372635776,101,[ITA] CalopsITA,294,G,C++11,G2.cpp,judged,teambrbr56 (101),NO - Wrong answer,0,1481
372682477,101,[IFCE] O importante é não zerar!,294,F,C++11,F.cpp,judged,judge1 (1),NO - Runtime error,0,65
372728578,101,"[USP] ¯\\_( ""/ )_/¯",294,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1,
372945479,101,[UFMG] Trupe da Biologia,294,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1,
373366980,101,[UFS] 80km é 80km @do,295,I,C++11,I.cpp,judged,setter1 (1),NO - Runtime error,0,16
373432281,101,[UFMG] Trupe da Biologia,295,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1,
373669382,101,[UFMG] Trupe da Biologia,296,M,C++11,m.cpp,judged,teambrbr18 (101),YES,1,
373749283,101,[UFU-Monte Carmelo] Bit Please,296,F,C++11,F.cpp,judged,teambrbr50 (101),NO - Wrong answer,0,222
373767384,101,[UNIFEI-Itajubá] Nuclear Coders,296,B,C++11,b.cpp,judged,teambrbr72 (101),NO - Wrong answer,0,741
373897385,101,[UFS] 80km é 80km @do,296,I,C++11,I.cpp,judged,setter1 (1),NO - Runtime error,0,16
373906086,101,[UFPI] Cafeína Overflow,296,J,C++11,J.cpp,judged,teambrbr27 (101),NO - Wrong answer,0,10
374079687,101,"[USP] ¯\\_( ""/ )_/¯",296,M,C++11,M.cpp,judged,teambrbr44 (101),YES,1,
374089588,101,[UFES] Over9k,296,I,C++11,I.cpp,judged,teambrbr49 (101),NO - Wrong answer,0,74
374136389,101,[UNIFEI-Itajubá] Nuclear Coders,296,B,C++11,b.cpp,judged,teambrbr72 (101),NO - Wrong answer,0,741
